Date;BITFINEX;BITSTAMP;HITBTC;COINBASE;BINANCE
23.07.2021;133587541,1743;66572861,9760;721645029,6512;302988231,1094;1685500565,3546
24.07.2021;81010061,9488;49410557,3873;600796634,5547;338193406,4462;1643621629,4846
25.07.2021;98488951,8944;73106052,0770;648440338,5851;334252525,4576;1691958658,9113
26.07.2021;608023978,4936;329664476,3603;919585447,6111;1461524241,2343;5676965687,8112
27.07.2021;239592252,0110;232773353,6119;914680913,3401;975280211,3965;3487362510,5510
28.07.2021;319573072,0028;157882347,2723;1196603170,0801;1087804635,2278;4055763436,6163
29.07.2021;162993907,5654;92328034,9282;1141492004,5362;441286792,6805;2160827465,5994
30.07.2021;327886854,3524;154229814,7116;913862320,0184;618516012,4445;3106506368,5102
31.07.2021;210873319,6524;62561648,5022;810529667,4076;388058963,5640;1858976926,5826
01.08.2021;363392230,4682;81351917,9705;737695488,5685;415813951,9375;2149513469,8407
02.08.2021;180952130,4295;94309284,1801;813352635,0089;484318383,0316;1990171503,5718
03.08.2021;194030020,2877;125200142,2284;613202232,8519;575978096,2457;2181826546,1842
04.08.2021;146208584,4152;162176967,6915;800092462,0709;607581445,9052;2078688285,8603
05.08.2021;263095068,5256;237369311,6161;1043780705,7795;1159796204,2925;3446493340,3129
06.08.2021;276645671,1361;125886297,7361;1849863862,9333;844367131,5415;3183705001,2719
07.08.2021;415445594,3779;218020688,7744;1628984477,3275;869046405,8917;3271479165,5342
08.08.2021;357602985,3672;159957386,9566;2021679892,4821;820142770,8737;3036223937,3805
09.08.2021;496359568,8579;229686260,5204;1688017993,9544;899564301,4651;3449855043,1879
10.08.2021;290457240,2692;109011219,8379;1535665982,3921;627200862,4367;2453139982,1999
11.08.2021;197068584,8927;118665852,8479;1398380251,1410;528273748,7571;2397117895,3051
12.08.2021;250781156,3113;109479512,4943;1195791418,6876;575262453,2735;2453759963,7676
13.08.2021;353631496,2106;140458455,7406;1392144839,8234;564191571,1511;2305841906,6018
14.08.2021;204903733,8140;89949275,0944;1338392031,0251;383018776,4300;2170534168,7706
15.08.2021;180157588,2398;81208262,8309;1466633336,7711;364160229,5990;1978100974,2753
16.08.2021;278373033,4986;110686652,8254;1417679096,0273;477073040,0148;2405389817,5850
17.08.2021;310068271,7287;146877847,4792;1423615197,8668;569081982,7258;2549427561,4827
18.08.2021;260265211,3776;100405267,4475;838384061,7301;460634367,8863;2418218208,1113
19.08.2021;278977880,7571;129828811,9680;1793513238,7349;548715641,4230;2497566728,5866
20.08.2021;298050077,3328;138964364,5342;1308623083,4012;649985975,3168;2803999792,2550
21.08.2021;191537934,9483;86439321,9189;4319532307,8473;467893709,7189;2227804633,5428
22.08.2021;135297937,8680;48600064,4424;732046613,8810;307703483,1851;1822239528,8733
23.08.2021;268511659,8385;119931980,5877;1590223521,0577;535871642,6015;2596310869,3802
24.08.2021;227641172,0092;105858689,6001;2043337634,1127;560504649,5576;2362547378,6225
25.08.2021;201832170,5889;93248542,1166;1885901184,8560;454841450,3197;2037085134,0222
26.08.2021;301534801,6066;97722539,1250;1658561765,8223;543057548,6157;2282721507,9151
27.08.2021;284494336,3540;95292390,2750;2025269145,2381;434693860,8055;2059136997,3233
28.08.2021;112586890,6143;33897811,8816;2414915448,7553;239609995,2681;1304579952,1888
29.08.2021;197435776,8458;50979824,1307;807348624,5764;338450533,9163;1592381009,5231
30.08.2021;193813518,6075;78800447,0007;1437605693,6879;575637110,7993;1892863961,0943
31.08.2021;202821794,6629;105590393,7372;1434385674,1190;608660249,5569;2290599551,3055
01.09.2021;278798045,7244;107214508,0990;2563255471,9318;635443602,9619;2435872174,6376
02.09.2021;244114934,5325;111751871,8142;2224277169,2134;695733288,5554;2679547628,8075
03.09.2021;367601901,1425;111394906,0720;2131801855,8565;729222597,5017;2950512279,6659
04.09.2021;118242092,7196;43415009,2903;3149116032,2913;379341313,5143;1730308668,8170
05.09.2021;286815309,5043;51109185,4995;964570165,7430;401051951,8425;2098262062,2461
06.09.2021;255251053,3679;108387632,6441;2098133081,4666;503216439,0252;2593679542,1871
07.09.2021;781952948,5456;319253131,0460;1364765352,9554;1360754402,6213;5766525867,4465
08.09.2021;347832012,7333;152448056,5993;2110382054,8496;901059056,9732;2989514407,8374
09.09.2021;179106277,8318;120435130,2394;2028072416,7513;630688288,0636;2275507825,9090
10.09.2021;232353149,2429;107313464,6576;1292043933,0457;667901100,1672;2155342882,5899
11.09.2021;114952072,2192;40966475,5532;2805224744,8396;280398866,3363;1375105558,9829
12.09.2021;155980878,7744;46760610,9583;1035044211,4189;299150969,5692;1477146963,5603
13.09.2021;394202400,2864;103819759,2101;1011308453,8959;674843264,4691;2815296799,9872
14.09.2021;166553498,9518;77380942,7309;3380088721,6909;527836985,5348;2113226369,8508
15.09.2021;191894807,5957;62943814,5315;1106757761,3869;584462977,7326;2078549282,9298
16.09.2021;172424528,8445;90075229,6394;1559014361,2767;560551819,9336;1941118185,1278
17.09.2021;117990355,6593;73725838,8988;1268027517,7349;429906251,2951;1629862002,2863
18.09.2021;98879736,2567;70194890,9609;1392583576,5614;361897614,4371;1492558138,3790
19.09.2021;107581202,1918;47226162,4867;1405518735,9136;334871812,0664;1409235535,8144
20.09.2021;543257469,6791;182493488,1165;406048112,1092;1191087205,0636;3334419334,4156
21.09.2021;609674306,2290;241988965,3331;1906453389,8242;1110410964,9229;3443102574,8255
22.09.2021;367757866,3334;132500006,2183;1661847052,7982;840918601,0764;2537615605,6533
23.09.2021;236616391,5380;104025463,6282;1734237069,0423;603437755,6547;2174425825,1027
24.09.2021;504133170,8088;186098835,7086;607315667,3661;959883036,9811;3540838233,6212
25.09.2021;126380919,1514;37554437,1609;2023382280,2300;313588787,6228;1429864950,4945
26.09.2021;237975958,2148;70914788,7692;433074169,2594;428638577,1927;2149418607,4451
27.09.2021;179857619,3124;81680798,5254;1336801880,0172;425130397,1326;1674637894,7912
28.09.2021;252888489,1543;92226371,5505;871306281,3006;429778259,0966;1774462630,1629
29.09.2021;182539295,8770;74975693,8942;1871877998,8853;427602160,8790;1390140525,3001
30.09.2021;219726892,6405;114567616,1954;701022605,2986;561803065,4267;2032375277,2514
01.10.2021;400623370,2208;165054536,4352;1581513390,2221;967257061,0345;3082808570,0494
02.10.2021;97760130,5385;64934626,9331;1993327385,2542;345742581,2744;1443866488,9089
03.10.2021;173796926,2868;56132520,0069;906588417,9481;384544615,2187;1429617080,9330
04.10.2021;302466176,1922;134085142,7499;665774681,5827;681116022,4551;2275899128,3915
05.10.2021;340882186,4698;113338684,4533;1226531966,6032;911258622,2873;2677328665,6481
06.10.2021;582168502,2662;245828854,5503;738910607,1325;1397019569,3513;4188622620,9619
07.10.2021;265845166,5093;126351843,4123;1462863813,3704;849123215,0900;2932296794,7860
08.10.2021;296446161,2918;119663879,6476;756479683,1309;667165752,2062;2474550145,8048
09.10.2021;134229574,5174;58331789,9672;888698092,0045;391499421,4135;3031965103,5611
10.10.2021;319261461,0591;94953524,4068;384801420,6334;512460725,0185;4865919736,9464
11.10.2021;432248022,1175;112428726,5651;3473339670,5228;771620611,4381;3042140495,4837
12.10.2021;331393258,7679;180576479,3443;980054470,0846;865634809,8914;2994227831,1535
13.10.2021;175364004,0717;192744889,3247;2457148677,4509;842155272,0943;3199016147,3527
14.10.2021;263222689,5765;107733552,9757;1455646079,7006;698637567,6188;2468865997,4473
15.10.2021;733009557,2290;259077824,4034;1223090452,9399;1669207296,7706;4936751859,2869
16.10.2021;260581369,1640;76906408,3636;3257652870,5274;618555158,4208;2141837889,0310
17.10.2021;316342369,1370;77608638,8262;820035102,2071;563177494,7640;2278571379,6248
18.10.2021;530752289,1161;356981609,4005;1659069147,9305;1228241811,1821;3199830612,7774
19.10.2021;588029272,5347;209364162,5047;1715399440,5653;1118173012,3228;3447365833,2761
20.10.2021;611316989,9300;202635408,8724;1545342132,1825;1265279869,9148;3241362839,8837
21.10.2021;831263806,7348;242000493,4851;666436081,2141;1449008389,2231;4262634252,2932
22.10.2021;384302880,5500;191785339,2777;2262852729,1738;1040445298,0690;3121499168,5968
23.10.2021;166203400,1712;64778616,6995;1705199429,5798;411209670,5421;1693165167,7017
24.10.2021;175062085,5537;73387468,3431;752227273,6685;521749709,9304;1900206518,8464
25.10.2021;226972680,7639;108730082,9417;1100875999,3765;660037550,6889;2315768817,0447
26.10.2021;286277388,5684;118560346,9059;1313032014,7926;726663656,3354;2425131835,0926
27.10.2021;417124977,1995;203446019,5534;989283002,6883;1096713934,8030;3492443006,1645
28.10.2021;486789970,9861;228419863,8754;1782275206,3794;1163458423,2430;3439750883,9145
29.10.2021;244492573,9552;242019395,7165;1563407708,4863;965078314,1930;2737538675,8994
30.10.2021;138656330,3204;95519373,8276;1447262790,1996;420472090,0026;1947211356,0458
31.10.2021;148355799,2146;94992329,4640;958807731,2866;513518366,9517;2404178198,2969
01.11.2021;293321326,7895;152757830,4818;1517891800,6194;714596429,2679;2721975383,2253
02.11.2021;329240790,1268;211038201,1306;1685648693,5736;865899105,3061;2884785190,8902
03.11.2021;299954766,4179;135204818,3322;1191292393,0955;792841943,0527;2520936861,1338
04.11.2021;180560301,2155;92649429,9695;1472594401,3005;679050967,1700;2135047716,6802
05.11.2021;137945270,2054;95783963,0598;1048050833,0956;646574289,0600;1925886446,7166
06.11.2021;177079224,6319;77452404,4339;1760658239,2315;385637725,7764;1522954698,4572
07.11.2021;204770453,4179;70621838,2436;750332767,1540;354276496,7159;1614469200,0620
08.11.2021;606962341,4618;183451320,8057;717376830,3827;1190001843,3844;3676247621,6973
09.11.2021;432722748,7727;143053521,5058;2390651978,1623;1003941744,1068;2914514746,5918
10.11.2021;794070587,5966;221974074,9003;1119774317,6432;1227220292,2506;3970985259,5367
11.11.2021;185890974,5140;102630561,6685;2130959698,3281;664748459,4053;2412062635,9639
12.11.2021;328367263,8187;161634751,0306;955981801,3408;876127352,1446;2852804948,1604
13.11.2021;120309117,2331;53474981,4591;2428378121,1141;384345928,1935;1346314957,2246
14.11.2021;143689598,3136;81748752,4994;377561387,8848;398373512,5064;1684173279,1883
15.11.2021;335261370,8369;127264567,4005;NA;663156544,1211;2406202980,8262
16.11.2021;785115822,8992;278625688,9956;NA;1497063741,1989;4351524641,0726
17.11.2021;405945350,6315;224397419,8120;NA;1261741037,9756;2793326914,7739
18.11.2021;657947033,9555;350653183,3372;NA;1521514836,0921;3266497309,2045
19.11.2021;301071985,4292;190488761,5119;NA;1078385521,4338;2944170859,0305
20.11.2021;187133194,2818;70005840,1161;NA;453243284,6955;1918941538,7058
21.11.2021;143295253,2587;52556844,1800;NA;390582746,0675;1870173039,0673
22.11.2021;497415795,5404;165679254,9653;NA;894100967,5572;2817761198,5312
23.11.2021;492747766,8230;157313415,4983;NA;807021957,6808;2872336494,4515
24.11.2021;280274470,1779;103516132,9685;253364925,5452;716135913,4049;2257417208,3652
25.11.2021;234940668,0025;80354882,4508;1603745801,4405;629316119,3708;2485386432,6367
26.11.2021;656461807,7741;280879409,9230;660321450,9745;1412320836,4017;3201016146,3417
27.11.2021;169603049,1823;74524532,8153;2411155536,7678;432558354,8431;1626144824,9800
28.11.2021;283089615,5970;78986980,3638;563970130,1137;471003607,5132;2071272362,5219
29.11.2021;292603511,6469;119002075,9522;675114132,6624;777521991,0367;2310824759,8671
30.11.2021;374047922,8576;206904585,0403;117832836,6548;1051805701,4330;2824968544,2763
01.12.2021;296585311,5613;144018705,9046;NA;944482167,5392;2561629573,4924
02.12.2021;249039703,2358;155958602,9030;NA;731740097,7853;2116293647,7250
03.12.2021;576346019,3495;159337582,2732;NA;1049495556,2888;3158586072,5468
04.12.2021;1111959493,6380;493614530,0599;NA;1904123336,6101;5613377902,0474
05.12.2021;236560725,8191;255065311,5995;NA;1075278856,5251;2250616158,5616
06.12.2021;406483509,9416;235178231,8992;NA;1166338698,0658;2954444579,1642
07.12.2021;197782671,2892;87044443,2595;NA;714186632,6097;1934658812,6818
08.12.2021;203520002,1606;80770020,1572;NA;663687738,5142;1936975460,8568
09.12.2021;250719490,9459;121800590,8625;NA;748374728,0097;1789459438,5458
10.12.2021;385832185,1528;127528293,5011;NA;739937761,6576;2085194560,2473
11.12.2021;261465555,2661;65358868,6965;NA;545719653,2988;1425970643,0755
12.12.2021;193881850,5607;61842877,9075;NA;521487339,5258;1302299077,1539
13.12.2021;407664330,1631;155942321,2296;NA;970577474,4779;2375746518,6136
14.12.2021;265165657,7566;97582700,4639;1910666299,1586;827340243,8296;1931603343,9420
15.12.2021;339980223,7689;126754841,4610;1969221128,2038;1055290228,2073;2522858896,9814
16.12.2021;168296290,3029;69452423,9596;1428396854,6383;606801972,8548;1522638241,3114
17.12.2021;270395837,4052;95993031,3020;2103451133,6317;856519888,6358;1988207240,8463
18.12.2021;175420717,3759;38789765,8784;1782044634,9286;382750943,1205;1171801158,2454
19.12.2021;244546599,0399;59571777,2026;1257593870,0296;444401688,2486;1368026432,4412
20.12.2021;265220054,7334;80976042,1704;2119664697,9917;752654326,9049;1681802550,4672
21.12.2021;230672577,0930;81916633,0940;955948348,5677;756201734,7318;1843650779,9162
22.12.2021;152295143,4969;63504459,1448;859680572,2712;522726684,9704;1312084497,1660
23.12.2021;225269220,2603;87225955,6546;901442905,2449;845355612,3536;1788926687,8597
24.12.2021;131920604,2283;73252816,5259;786587779,6460;594198374,1350;1601735589,0228
25.12.2021;100374317,6427;41516405,0670;632744620,2937;279905941,8853;964423506,8765
26.12.2021;147518338,8749;51564352,5116;633525497,0743;348687433,7456;1145997180,3292
27.12.2021;178094333,3135;55919724,2368;726291650,4898;586634968,1506;1457523364,1396
28.12.2021;257785923,1980;105105011,8064;1081090169,3566;1097126810,9340;2173195119,8034
29.12.2021;191566197,7293;97115035,8115;637269959,0980;944480390,5656;1834675595,8226
30.12.2021;150796169,0805;101952586,6009;NA;1291788380,3763;1430226579,4101
31.12.2021;196482611,0821;83118902,0276;NA;878018503,4724;1611142090,0534
01.01.2022;103961332,1748;35427941,2944;NA;451733033,8305;935576938,1176
02.01.2022;87259964,8340;33244341,1290;NA;323218121,7906;867250311,7573
03.01.2022;119740625,8458;52949791,4419;NA;503705731,7060;1272681307,7023
04.01.2022;173580409,6998;83861070,7530;NA;747682503,3978;1598082470,3351
05.01.2022;301003898,4612;147332402,5408;NA;1086746579,1868;2067442677,8145
06.01.2022;146947668,3595;105593994,0584;NA;895219018,8660;1670371740,0177
07.01.2022;307629482,2748;123924488,2506;NA;1085773941,1192;2035440093,2780
08.01.2022;172815070,7955;65917510,7320;NA;644202234,0543;1088555029,9800
09.01.2022;155598886,2248;64178373,6965;NA;463750003,9294;951348130,4251
10.01.2022;398132268,2612;146208474,3815;NA;1055319881,9882;1702444331,8725
11.01.2022;204614301,9322;104389267,7890;NA;842081373,7071;1593650284,9312
12.01.2022;154050985,7224;105966721,4180;285973873,2210;686509720,0317;1407997255,7619
13.01.2022;159317414,3434;84883477,7765;624851323,5918;628330405,2331;1485337676,0713
14.01.2022;186188122,5650;59749861,8662;527649245,3777;582182984,1166;1404475846,1249
15.01.2022;137186768,3673;29858983,0581;443932838,7162;266973024,7707;929904915,0305
16.01.2022;68163742,1080;26810964,5167;444839393,9888;279387591,1742;887377531,1252
17.01.2022;123516413,6996;44790770,8893;523001040,7943;462856161,6896;1162249402,6044
18.01.2022;184354223,6395;69451085,9669;560652873,2629;578692975,3516;1239326502,5114
19.01.2022;268772032,9117;69386940,2356;635283016,7496;651444453,2887;1320014606,1867
20.01.2022;207115868,7115;98791137,8543;749534103,4867;721084905,6090;1722036732,6894
21.01.2022;592154692,5098;226310029,9343;960919268,7346;1847005325,2367;3195164695,0873
22.01.2022;617224811,1979;158273966,5325;1149504614,2085;1053540201,4424;3152778437,8155
23.01.2022;316458961,7833;91957289,2971;1044690087,8337;632774527,5980;1604891404,9217
24.01.2022;847978447,0340;232313510,8703;1012164517,5928;1422830825,0546;3369260419,3789
25.01.2022;327904673,1586;103299269,9090;644229445,8341;798658284,0857;1819348260,4950
26.01.2022;392191572,7846;134911528,7227;365750493,7817;1009574783,1018;2570402114,9458
27.01.2022;258289409,4627;115418688,5194;543697883,8094;877766661,5330;1969963881,9551
28.01.2022;173174534,6502;91375722,6688;475308952,9389;857243494,7692;1589914037,1159
29.01.2022;135401967,2461;49532388,5658;429116382,0704;500425268,8034;997280324,4094
30.01.2022;77750763,9250;26892965,2012;341275220,1890;402987465,0099;810106978,5650
31.01.2022;183680671,7473;77335271,3593;439614354,1348;756558301,8318;1417707054,6640
01.02.2022;166612537,0139;80329951,2870;437398357,2312;634031149,9860;1337844036,8247
02.02.2022;154905521,3595;61762204,1179;413477752,1362;508912774,5660;1320693447,3301
03.02.2022;188695777,0873;60622418,9581;533913881,6307;495844416,2509;1137861341,4522
04.02.2022;344176962,2640;161631101,1835;656395307,6795;936081854,8158;2575652501,9330
05.02.2022;107675460,2124;78391104,9615;536986113,2647;463059089,7915;1346272641,9038
06.02.2022;100237041,5871;36255548,9287;302868641,6208;273488069,2255;949550471,6505
07.02.2022;242159592,8051;114123966,9392;706048780,3293;879128172,0217;2218977736,3870
08.02.2022;336040907,9471;114276569,7364;891343410,0398;898702382,7300;2857522134,1135
09.02.2022;165108811,2818;72232867,2269;665821801,1214;567889113,7144;1527671427,2723
10.02.2022;319320573,5006;117195356,3521;717791961,9382;869754085,0491;2373002050,6787
11.02.2022;238021433,3081;92037224,2553;821414479,5694;820801761,6712;1905765655,1983
12.02.2022;112509524,8941;37693657,2607;479458951,3725;365810535,3688;1121173928,4132
13.02.2022;82113012,1973;21689212,7052;394906886,7552;261232327,6782;745426761,0933
14.02.2022;204071398,6655;54063893,6979;518445625,0297;629484509,4351;1446652874,5938
15.02.2022;182588096,8324;79035879,1160;662518248,6926;629849514,0171;1687735971,6998
16.02.2022;144613545,0237;54957347,4991;543201661,3039;423738909,9805;1249162415,2158
17.02.2022;274036168,3450;98855127,1998;677927710,2060;755120749,7724;1914204557,1906
18.02.2022;187211656,3019;88501936,5321;616293062,5037;659368884,2215;1752716194,6232
19.02.2022;58758260,0966;27902012,0713;334262080,9813;251731988,7044;723020266,6760
20.02.2022;135567634,3318;49253343,7688;464805736,7618;421216789,0934;1283630351,1307
21.02.2022;315288013,8506;129820762,2746;726504735,0737;776377153,2308;2307373100,6293
22.02.2022;237663002,1712;91417664,9496;675853262,5124;870595944,3491;2056254460,7368
23.02.2022;216790464,7230;66283752,0685;549462554,7725;577396368,5014;1613062223,2317
24.02.2022;686296482,1946;241883754,8189;970354308,3105;1588975818,8190;4617520242,3895
25.02.2022;251929962,1563;86421489,8624;873819530,8881;802104613,1633;2218807727,5309
26.02.2022;140497515,7025;35730099,5037;410856741,0215;336641994,5469;1148516061,0937
27.02.2022;206148424,5065;64180081,5638;560593997,1379;542675041,6575;1741147620,1945
28.02.2022;362977770,7398;135810853,7907;862351543,7822;1105780927,8747;3184796953,6552
01.03.2022;282041191,2326;125408687,2886;941445862,9760;998667867,1280;2742302032,6564
02.03.2022;244944583,8565;89787184,6608;787313732,6647;767016221,5108;2536252736,3503
03.03.2022;165066293,9283;95717311,2607;603449076,2772;818425812,8578;2162418652,2696
04.03.2022;249941508,4018;97690426,2829;745962772,0185;942955419,0757;2425834384,2891
05.03.2022;86286701,5499;31805858,3341;463547671,1219;332576856,1798;1196245515,5618
06.03.2022;129589703,2069;45910400,5728;545817833,1929;387922248,5782;1524432528,4855
07.03.2022;258277541,0113;74120594,4610;811505190,3758;742528465,0669;2429639032,4813
08.03.2022;213680155,9079;72271860,6874;754212924,3759;741142338,1709;2152767178,2292
09.03.2022;250651990,6001;83093160,0945;851372897,1296;1034103356,6099;2825082678,2974
10.03.2022;261282420,4140;98845994,5268;978258238,6940;820485836,2307;2836426360,2477
11.03.2022;370825236,6977;79908207,1298;872279855,6918;616119694,5496;2285771359,3974
12.03.2022;70185705,9533;37380001,9171;391484018,7616;219066385,2710;932710228,5374
13.03.2022;129233743,9461;27884888,6530;401313332,7622;304096773,3381;1238738466,0408
14.03.2022;319732666,5495;57070954,4349;582137830,1080;538251725,0941;1862390465,5341
